ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
1060813685,1704209162,1704209162472,1704209162,1704209162477,0,0,0,0,4,0,1060813685,0,1,0.02,0.0,0.0,0.0,0.0,2064.812,0.0,XAUUSDm,,
1060843096,1704209765,1704209765981,1704209765,1704209765982,0,0,0,0,4,0,1060843096,0,1,0.02,0.0,0.0,0.0,0.0,2063.739,0.0,XAUUSDm,,
1060858240,1704209835,1704209835162,1704209835,1704209835972,0,1,0,1,4,0,1060808758,0,6,0.02,0.0,2059.425,0.0,0.0,2059.425,0.0,XAUUSDm,[so at 0.00% ],
1060858261,1704209835,1704209835181,1704209835,1704209835975,0,1,0,1,4,0,1060809559,0,4,0.02,0.0,2059.4,0.0,0.0,2059.4,0.0,XAUUSDm,[sl 2059.400],
1060858262,1704209835,1704209835181,1704209835,1704209835981,0,1,0,1,4,0,1060813685,0,4,0.02,0.0,2059.4,0.0,0.0,2059.4,0.0,XAUUSDm,[sl 2059.400],
1060858263,1704209835,1704209835181,1704209835,1704209835992,0,1,0,1,4,0,1060843096,0,4,0.02,0.0,2059.4,0.0,0.0,2059.4,0.0,XAUUSDm,[sl 2059.400],
1069138731,1704468672,1704468672803,1704468672,1704468672805,0,1,0,0,4,0,1069138731,0,1,0.02,0.0,0.0,0.0,0.0,2060.086,0.0,XAUUSDm,,
1069140846,1704468709,1704468709420,1704468850,1704468850987,0,3,0,2,4,0,1069140846,0,1,0.02,0.0,2062.4,0.0,2040.8,2062.419,0.0,XAUUSDm,,
1069142844,1704468741,1704468741919,1704468741,1704468741921,0,1,0,0,4,0,1069142844,0,1,0.02,0.0,0.0,0.0,0.0,2060.973,0.0,XAUUSDm,,
1069148148,1704468851,1704468851382,1704468851,1704468851392,0,1,0,0,4,0,1069148148,0,1,0.02,0.0,0.0,0.0,0.0,2062.45,0.0,XAUUSDm,,
1069176190,1704469406,1704469406697,1704469406,1704469406699,0,1,0,0,4,0,1069176190,0,1,0.02,0.0,0.0,0.0,0.0,2061.341,0.0,XAUUSDm,,
1069269140,1704471570,1704471570484,1704471570,1704471570489,0,0,0,1,4,0,1069176190,0,4,0.02,0.0,2053.8,0.0,0.0,2053.8,0.0,XAUUSDm,[sl 2053.800],
1069350038,1704474005,1704474005902,1704474005,1704474005904,0,0,0,0,4,0,1069138731,0,1,0.02,0.0,0.0,0.0,0.0,2044.829,0.0,XAUUSDm,,
1069350198,1704474009,1704474009779,1704474009,1704474009780,0,0,0,0,4,0,1069140846,0,1,0.02,0.0,0.0,0.0,0.0,2044.841,0.0,XAUUSDm,,
1069380472,1704474847,1704474847041,1704474847,1704474847047,0,0,0,1,4,0,1069142844,0,4,0.02,0.0,2043.8,0.0,0.0,2043.8,0.0,XAUUSDm,[sl 2043.800],
1069380473,1704474847,1704474847041,1704474847,1704474847052,0,0,0,1,4,0,1069148148,0,4,0.02,0.0,2043.8,0.0,0.0,2043.8,0.0,XAUUSDm,[sl 2043.800],
1069930778,1704642541,1704642541402,1704642542,1704642542000,0,0,0,0,4,0,1069930778,0,1,0.02,0.0,0.0,0.0,0.0,43996.88,0.0,BTCUSDm,,
1069930843,1704642557,1704642557214,1704642557,1704642557821,0,0,0,0,4,0,1069930843,0,1,0.02,0.0,0.0,0.0,0.0,44025.29,0.0,BTCUSDm,,
1069931145,1704642617,1704642617407,1704642618,1704642618007,0,0,0,0,4,0,1069931145,0,1,0.02,0.0,0.0,0.0,0.0,43976.14,0.0,BTCUSDm,,
1069932932,1704643008,1704643008342,1704643008,1704643008984,0,0,0,0,4,0,1069932932,0,1,0.02,0.0,0.0,0.0,0.0,44069.41,0.0,BTCUSDm,,
1069933343,1704643105,1704643105829,1704643106,1704643106482,0,0,0,0,4,0,1069933343,0,1,0.02,0.0,0.0,0.0,0.0,44076.37,0.0,BTCUSDm,,
1069954566,1704648674,1704648674173,1704648674,1704648674847,0,0,0,0,4,0,1069954566,0,1,0.02,0.0,0.0,0.0,0.0,44012.32,0.0,BTCUSDm,,
1070037810,1704667577,1704667577988,1704667578,1704667578635,0,0,0,0,4,0,1070037810,0,1,0.02,0.0,0.0,0.0,0.0,43890.37,0.0,BTCUSDm,,
1070102464,1704669767,1704669767108,1704692045,1704692045798,0,2,0,2,4,0,1070102464,0,1,0.02,0.0,2033.8,2028.4,2075.4,2033.78,0.0,XAUUSDm,,
1070103098,1704669788,1704669788326,1704692078,1704692078878,0,2,0,2,4,0,1070103098,0,1,0.02,0.0,2032.8,2028.4,2075.4,2032.403,0.0,XAUUSDm,,
1070104521,1704669833,1704669833628,1704692079,1704692079360,0,2,0,2,4,0,1070104521,0,1,0.02,0.0,2031.8,2028.4,2075.4,2031.56,0.0,XAUUSDm,,
1070106109,1704669884,1704669884297,1704692081,1704692081018,0,2,0,2,4,0,1070106109,0,1,0.02,0.0,2030.8,2028.4,2075.4,2030.459,0.0,XAUUSDm,,
1070316279,1704681448,1704681448143,1704681448,1704681448156,0,1,0,1,4,0,1069930778,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316280,1704681448,1704681448143,1704681448,1704681448158,0,1,0,1,4,0,1069930843,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316281,1704681448,1704681448143,1704681448,1704681448159,0,1,0,1,4,0,1069931145,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316282,1704681448,1704681448143,1704681448,1704681448160,0,1,0,1,4,0,1069932932,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316283,1704681448,1704681448143,1704681448,1704681448162,0,1,0,1,4,0,1069933343,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316284,1704681448,1704681448143,1704681448,1704681448162,0,1,0,1,4,0,1069954566,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070316285,1704681448,1704681448143,1704681448,1704681448161,0,1,0,1,4,0,1070037810,0,4,0.02,0.0,43540.0,0.0,0.0,43540.0,0.0,BTCUSDm,[sl 43540.00],
1070495405,1704690511,1704690511221,1704692079,1704692079373,0,2,0,2,4,0,1070495405,0,1,0.02,0.0,2031.8,2028.4,0.0,2031.56,0.0,XAUUSDm,,
1070524987,1704692105,1704692105649,1704692105,1704692105651,0,0,0,0,4,0,1070524987,0,1,0.02,0.0,0.0,0.0,0.0,2032.025,0.0,XAUUSDm,,
1070537036,1704692371,1704692371519,1704692371,1704692371526,0,1,0,1,4,0,1070495405,0,4,0.02,0.0,2028.4,0.0,0.0,2028.4,0.0,XAUUSDm,[sl 2028.400],
1070537037,1704692371,1704692371519,1704692371,1704692371535,0,1,0,1,4,0,1070524987,0,4,0.02,0.0,2028.4,0.0,0.0,2028.4,0.0,XAUUSDm,[sl 2028.400],
1070537630,1704692373,1704692373320,1704692373,1704692373332,0,1,0,1,4,0,1070102464,0,4,0.02,0.0,2027.4,0.0,0.0,2027.4,0.0,XAUUSDm,[sl 2027.400],
1070537631,1704692373,1704692373320,1704692373,1704692373336,0,1,0,1,4,0,1070103098,0,4,0.02,0.0,2027.4,0.0,0.0,2027.4,0.0,XAUUSDm,[sl 2027.400],
1070537632,1704692373,1704692373320,1704692373,1704692373343,0,1,0,1,4,0,1070104521,0,4,0.02,0.0,2027.4,0.0,0.0,2027.4,0.0,XAUUSDm,[sl 2027.400],
1070537633,1704692373,1704692373320,1704692373,1704692373337,0,1,0,1,4,0,1070106109,0,4,0.02,0.0,2027.4,0.0,0.0,2027.4,0.0,XAUUSDm,[sl 2027.400],
1070547552,1704692627,1704692627741,1704692627,1704692627742,0,0,0,0,4,0,1070547552,0,1,0.02,0.0,0.0,0.0,0.0,2029.684,0.0,XAUUSDm,,
1070548278,1704692649,1704692649559,1704692649,1704692649560,0,0,0,0,4,0,1070548278,0,1,0.02,0.0,0.0,0.0,0.0,2029.078,0.0,XAUUSDm,,
1070552086,1704692791,1704692791651,1704692791,1704692791653,0,0,0,0,4,0,1070552086,0,1,0.02,0.0,0.0,0.0,0.0,2029.287,0.0,XAUUSDm,,
1070564178,1704693293,1704693293070,1704701600,1704701600084,0,2,0,2,4,0,1070564178,0,1,0.02,0.0,2028.8,2023.4,0.0,2028.744,0.0,XAUUSDm,,
1070564371,1704693300,1704693300780,1704698768,1704698768271,0,2,0,2,4,0,1070564371,0,1,0.02,0.0,2028.8,2023.4,0.0,2028.774,0.0,XAUUSDm,,
1070564981,1704693334,1704693334330,1704703976,1704703976189,0,2,0,2,2,0,0,0,1,0.02,0.02,2027.8,2023.4,0.0,2028.296,0.0,XAUUSDm,,
1070714432,1704699499,1704699499437,1704699499,1704699499438,0,0,0,0,4,0,1070714432,0,1,0.02,0.0,0.0,0.0,0.0,2029.656,0.0,XAUUSDm,,
1070875567,1704705629,1704705629607,1704705629,1704705629609,0,0,0,0,4,0,1070875567,0,1,0.02,0.0,0.0,0.0,0.0,2027.603,0.0,XAUUSDm,,
1070950679,1704708541,1704708541388,1704708541,1704708541390,0,0,0,0,4,0,1070950679,0,1,0.02,0.0,0.0,0.0,0.0,2028.69,0.0,XAUUSDm,,
1071053156,1704712709,1704712709699,1704712709,1704712709725,0,1,0,1,4,0,1070547552,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053172,1704712709,1704712709726,1704712709,1704712709739,0,1,0,1,4,0,1070714432,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053181,1704712709,1704712709739,1704712709,1704712709742,0,1,0,1,4,0,1070552086,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053186,1704712709,1704712709743,1704712709,1704712709745,0,1,0,1,4,0,1070548278,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053189,1704712709,1704712709745,1704712709,1704712709748,0,1,0,1,4,0,1070564371,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053192,1704712709,1704712709748,1704712709,1704712709751,0,1,0,1,4,0,1070564178,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053197,1704712709,1704712709752,1704712709,1704712709754,0,1,0,1,4,0,1070950679,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1071053199,1704712709,1704712709754,1704712709,1704712709756,0,1,0,1,4,0,1070875567,0,6,0.02,0.0,2024.057,0.0,0.0,2024.057,0.0,XAUUSDm,[so at 0.00% ],
1082648635,1705069346,1705069346184,1705069346,1705069346196,0,1,0,0,4,0,1082648635,0,1,0.02,0.0,0.0,0.0,0.0,2056.325,0.0,XAUUSDm,,
1082650725,1705069416,1705069416559,1705069416,1705069416562,0,1,0,0,4,0,1082650725,0,1,0.02,0.0,0.0,0.0,0.0,2056.035,0.0,XAUUSDm,,
1082663287,1705069717,1705069717905,1705069717,1705069717907,0,1,0,0,4,0,1082663287,0,1,0.02,0.0,0.0,0.0,0.0,2057.449,0.0,XAUUSDm,,
1082670166,1705069847,1705069847842,1705069847,1705069847845,0,1,0,0,4,0,1082670166,0,1,0.02,0.0,0.0,0.0,0.0,2058.007,0.0,XAUUSDm,,
1082682852,1705069963,1705069963305,1705069963,1705069963317,0,1,0,0,4,0,1082682852,0,1,0.02,0.0,0.0,0.0,0.0,2059.512,0.0,XAUUSDm,,
1082693297,1705070090,1705070090324,1705070090,1705070090351,0,0,0,1,4,0,1082650725,0,6,0.02,0.0,2061.663,0.0,0.0,2061.663,0.0,XAUUSDm,[so at 0.00% ],
1082693311,1705070090,1705070090351,1705070090,1705070090368,0,0,0,1,4,0,1082648635,0,6,0.02,0.0,2061.663,0.0,0.0,2061.663,0.0,XAUUSDm,[so at 0.00% ],
1082693318,1705070090,1705070090369,1705070090,1705070090381,0,0,0,1,4,0,1082663287,0,6,0.02,0.0,2061.663,0.0,0.0,2061.663,0.0,XAUUSDm,[so at 0.00% ],
1082693321,1705070090,1705070090381,1705070090,1705070090384,0,0,0,1,4,0,1082670166,0,6,0.02,0.0,2061.663,0.0,0.0,2061.663,0.0,XAUUSDm,[so at 0.00% ],
1082693323,1705070090,1705070090384,1705070090,1705070090387,0,0,0,1,4,0,1082682852,0,6,0.02,0.0,2061.663,0.0,0.0,2061.663,0.0,XAUUSDm,[so at 0.00% ],
1085573839,1705327460,1705327460774,1705327460,1705327460776,0,0,0,0,4,0,1085573839,0,1,0.02,0.0,0.0,0.0,0.0,2053.883,0.0,XAUUSDm,,
1085576248,1705327551,1705327551723,1705327551,1705327551725,0,0,0,0,4,0,1085576248,0,1,0.02,0.0,0.0,0.0,0.0,2053.86,0.0,XAUUSDm,,
1085582743,1705327756,1705327756174,1705327756,1705327756175,0,0,0,0,4,0,1085582743,0,1,0.02,0.0,0.0,0.0,0.0,2053.715,0.0,XAUUSDm,,
1085585773,1705327899,1705327899401,1705327899,1705327899402,0,0,0,0,4,0,1085585773,0,1,0.02,0.0,0.0,0.0,0.0,2053.717,0.0,XAUUSDm,,
1085588631,1705328051,1705328051733,1705328051,1705328051735,0,0,0,0,4,0,1085588631,0,1,0.02,0.0,0.0,0.0,0.0,2053.688,0.0,XAUUSDm,,
1085606200,1705328894,1705328894769,1705328894,1705328894770,0,0,0,0,4,0,1085606200,0,1,0.02,0.0,0.0,0.0,0.0,2052.884,0.0,XAUUSDm,,
1085692814,1705331944,1705331944560,1705331944,1705331944582,0,1,0,1,4,0,1085573839,0,6,0.02,0.0,2050.121,0.0,0.0,2050.121,0.0,XAUUSDm,[so at 0.00% ],
1085692851,1705331944,1705331944583,1705331944,1705331944591,0,1,0,1,4,0,1085576248,0,6,0.02,0.0,2050.082,0.0,0.0,2050.082,0.0,XAUUSDm,[so at 0.00% ],
1085692854,1705331944,1705331944591,1705331944,1705331944593,0,1,0,1,4,0,1085582743,0,6,0.02,0.0,2050.082,0.0,0.0,2050.082,0.0,XAUUSDm,[so at 0.00% ],
1085692856,1705331944,1705331944594,1705331944,1705331944595,0,1,0,1,4,0,1085585773,0,6,0.02,0.0,2050.082,0.0,0.0,2050.082,0.0,XAUUSDm,[so at 0.00% ],
1085692858,1705331944,1705331944596,1705331944,1705331944599,0,1,0,1,4,0,1085588631,0,6,0.02,0.0,2050.082,0.0,0.0,2050.082,0.0,XAUUSDm,[so at 0.00% ],
1085692860,1705331944,1705331944599,1705331944,1705331944601,0,1,0,1,4,0,1085606200,0,6,0.02,0.0,2050.082,0.0,0.0,2050.082,0.0,XAUUSDm,[so at 0.00% ],
1087984256,1705411845,1705411845135,1705411845,1705411845142,0,0,0,0,4,0,1087984256,0,1,0.02,0.0,0.0,0.0,0.0,2034.72,0.0,XAUUSDm,,
1087991972,1705411934,1705411934676,1705411934,1705411934677,0,0,0,0,4,0,1087991972,0,1,0.01,0.0,0.0,0.0,0.0,2035.259,0.0,XAUUSDm,,
1088023667,1705412238,1705412238206,1705412437,1705412437397,0,4,0,2,4,0,1088023667,0,1,0.02,0.0,2041.8,0.0,0.0,2041.808,0.0,XAUUSDm,,
1088024776,1705412258,1705412258656,1705412437,1705412437397,0,4,0,2,4,0,1088024776,0,1,0.02,0.0,2041.8,0.0,0.0,2041.808,0.0,XAUUSDm,,
1088026393,1705412279,1705412279779,1705412893,1705412893539,0,2,0,2,2,0,0,0,1,0.02,0.02,2033.8,0.0,0.0,2040.101,0.0,XAUUSDm,,
1088027017,1705412288,1705412288018,1705412890,1705412890628,0,2,0,2,2,0,0,0,1,0.02,0.02,2034.8,0.0,0.0,2040.086,0.0,XAUUSDm,,
1088027716,1705412298,1705412298657,1705412887,1705412887420,0,2,0,2,2,0,0,0,1,0.02,0.02,2035.8,0.0,0.0,2040.096,0.0,XAUUSDm,,
1088044769,1705412532,1705412532951,1705412532,1705412532953,0,0,0,0,4,0,1088044769,0,1,0.02,0.0,0.0,0.0,0.0,2042.128,0.0,XAUUSDm,,
1088045287,1705412536,1705412536218,1705412536,1705412536219,0,0,0,0,4,0,1088045287,0,1,0.02,0.0,0.0,0.0,0.0,2042.185,0.0,XAUUSDm,,
1088046426,1705412547,1705412547466,1705412547,1705412547468,0,0,0,0,4,0,1088046426,0,1,0.02,0.0,0.0,0.0,0.0,2042.727,0.0,XAUUSDm,,
1088073524,1705412808,1705412808298,1705412808,1705412808788,0,0,0,0,4,0,1088073524,0,1,0.02,0.0,0.0,0.0,0.0,2040.792,0.0,XAUUSDm,,
1088106710,1705413314,1705413314532,1705413314,1705413314537,0,1,0,1,4,0,1088046426,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106719,1705413314,1705413314538,1705413314,1705413314538,0,1,0,1,4,0,1088045287,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106720,1705413314,1705413314539,1705413314,1705413314540,0,1,0,1,4,0,1088044769,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106721,1705413314,1705413314540,1705413314,1705413314541,0,1,0,1,4,0,1088023667,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106722,1705413314,1705413314542,1705413314,1705413314543,0,1,0,1,4,0,1088024776,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106723,1705413314,1705413314543,1705413314,1705413314544,0,1,0,1,4,0,1088073524,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106724,1705413314,1705413314545,1705413314,1705413314546,0,1,0,1,4,0,1087991972,0,6,0.01,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1088106725,1705413314,1705413314546,1705413314,1705413314547,0,1,0,1,4,0,1087984256,0,6,0.02,0.0,2037.671,0.0,0.0,2037.671,0.0,XAUUSDm,[so at 0.00% ],
1093656655,1705585352,1705585352917,1705585353,1705585353412,0,1,0,0,4,0,1093656655,0,1,0.02,0.0,0.0,0.0,0.0,2009.532,0.0,XAUUSDm,,
1093658928,1705585395,1705585395877,1705585396,1705585396359,0,1,0,0,4,0,1093658928,0,1,0.02,0.0,0.0,0.0,0.0,2009.746,0.0,XAUUSDm,,
1093665282,1705585521,1705585521880,1705585938,1705585938381,0,3,0,2,4,0,1093665282,0,1,0.02,0.0,2011.4,0.0,0.0,2011.431,0.0,XAUUSDm,,
1093665987,1705585532,1705585532828,1705585812,1705585812283,0,3,0,2,2,0,0,0,1,0.02,0.02,2012.4,0.0,0.0,2010.674,0.0,XAUUSDm,,
1093666436,1705585542,1705585542449,1705585765,1705585765868,0,3,0,2,4,0,1093666436,0,1,0.02,0.0,2010.4,0.0,0.0,2010.407,0.0,XAUUSDm,,
1093671803,1705585657,1705585657461,1705585658,1705585658021,0,1,0,0,4,0,1093671803,0,1,0.02,0.0,0.0,0.0,0.0,2009.319,0.0,XAUUSDm,,
1093719476,1705586626,1705586626694,1705586627,1705586627222,0,1,0,0,4,0,1093719476,0,1,0.02,0.0,0.0,0.0,0.0,2010.306,0.0,XAUUSDm,,
1093849926,1705589235,1705589235119,1705589235,1705589235134,0,0,0,1,4,0,1093671803,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1093849934,1705589235,1705589235135,1705589235,1705589235137,0,0,0,1,4,0,1093656655,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1093849936,1705589235,1705589235137,1705589235,1705589235142,0,0,0,1,4,0,1093658928,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1093849938,1705589235,1705589235143,1705589235,1705589235145,0,0,0,1,4,0,1093719476,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1093849940,1705589235,1705589235145,1705589235,1705589235147,0,0,0,1,4,0,1093666436,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1093849942,1705589235,1705589235147,1705589235,1705589235148,0,0,0,1,4,0,1093665282,0,6,0.02,0.0,2013.658,0.0,0.0,2013.658,0.0,XAUUSDm,[so at 0.00% ],
1102421263,1706010105,1706010105633,1706010106,1706010106181,0,0,0,0,4,0,1102421263,0,1,0.02,0.0,0.0,0.0,0.0,2023.431,0.0,XAUUSDm,,
1102424007,1706010168,1706010168278,1706010168,1706010168776,0,0,0,0,4,0,1102424007,0,1,0.02,0.0,0.0,0.0,0.0,2022.824,0.0,XAUUSDm,,
1102449639,1706010968,1706010968874,1706010969,1706010969373,0,0,0,0,4,0,1102449639,0,1,0.02,0.0,0.0,0.0,0.0,2023.569,0.0,XAUUSDm,,
1102475298,1706011846,1706011846918,1706011847,1706011847418,0,0,0,0,4,0,1102475298,0,1,0.02,0.0,0.0,0.0,0.0,2024.104,0.0,XAUUSDm,,
1102490833,1706012361,1706012361085,1706012361,1706012361589,0,0,0,0,4,0,1102490833,0,1,0.02,0.0,0.0,0.0,0.0,2024.586,0.0,XAUUSDm,,
1102637399,1706016758,1706016758853,1706016759,1706016759353,0,0,0,0,4,0,1102637399,0,1,0.02,0.0,0.0,0.0,0.0,2026.594,0.0,XAUUSDm,,
1102657754,1706017237,1706017237165,1706017237,1706017237167,0,0,0,0,4,0,1102657754,0,1,0.02,0.0,0.0,0.0,0.0,2026.466,0.0,XAUUSDm,,
1102666632,1706017449,1706017449320,1706017449,1706017449321,0,0,0,0,4,0,1102666632,0,1,0.02,0.0,0.0,0.0,0.0,2025.999,0.0,XAUUSDm,,
1102692959,1706018083,1706018083474,1706018083,1706018083506,0,0,0,0,4,0,1102692959,0,1,0.02,0.0,0.0,0.0,0.0,2024.635,0.0,XAUUSDm,,
1102803787,1706020397,1706020397251,1706020397,1706020397286,0,1,0,1,4,0,1102637399,0,6,0.02,0.0,2022.346,0.0,0.0,2022.346,0.0,XAUUSDm,[so at 0.00% ],
1102803855,1706020397,1706020397287,1706020397,1706020397300,0,1,0,1,4,0,1102657754,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803857,1706020397,1706020397301,1706020397,1706020397303,0,1,0,1,4,0,1102666632,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803858,1706020397,1706020397304,1706020397,1706020397305,0,1,0,1,4,0,1102692959,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803859,1706020397,1706020397305,1706020397,1706020397306,0,1,0,1,4,0,1102490833,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803860,1706020397,1706020397307,1706020397,1706020397308,0,1,0,1,4,0,1102475298,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803861,1706020397,1706020397308,1706020397,1706020397309,0,1,0,1,4,0,1102449639,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803862,1706020397,1706020397310,1706020397,1706020397310,0,1,0,1,4,0,1102421263,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1102803863,1706020397,1706020397311,1706020397,1706020397312,0,1,0,1,4,0,1102424007,0,6,0.02,0.0,2022.294,0.0,0.0,2022.294,0.0,XAUUSDm,[so at 0.00% ],
1149136954,1707975628,1707975628897,1708521398,1708521398599,0,2,0,2,2,0,0,0,1,0.02,0.02,1986.8,1982.4,2019.4,2030.891,0.0,XAUUSDm,,
1149137081,1707975648,1707975648033,1708521406,1708521406039,0,2,0,2,2,0,0,0,1,0.02,0.02,1985.8,1982.4,2019.4,2031.045,0.0,XAUUSDm,,
1149137248,1707975666,1707975666445,1708521409,1708521409978,0,2,0,2,2,0,0,0,1,0.02,0.02,1987.8,1982.4,2019.4,2031.046,0.0,XAUUSDm,,
1149138069,1707975729,1707975729089,1708521403,1708521403478,0,2,0,2,2,0,0,0,1,0.02,0.02,1984.8,1982.4,0.0,2030.955,0.0,XAUUSDm,,
1150310801,1708009035,1708009035920,1708009035,1708009035921,0,0,0,0,4,0,1150310801,0,1,0.02,0.0,0.0,0.0,0.0,2003.995,0.0,XAUUSDm,,
1150313584,1708009093,1708009093621,1708009093,1708009093622,0,0,0,0,4,0,1150313584,0,1,0.02,0.0,0.0,0.0,0.0,2004.591,0.0,XAUUSDm,,
1150316546,1708009157,1708009157349,1708009157,1708009157351,0,0,0,0,4,0,1150316546,0,1,0.02,0.0,0.0,0.0,0.0,2004.152,0.0,XAUUSDm,,
1150318348,1708009197,1708009197161,1708009197,1708009197164,0,0,0,0,4,0,1150318348,0,1,0.02,0.0,0.0,0.0,0.0,2003.964,0.0,XAUUSDm,,
1150323412,1708009277,1708009277891,1708009277,1708009277894,0,0,0,0,4,0,1150323412,0,1,0.02,0.0,0.0,0.0,0.0,2004.687,0.0,XAUUSDm,,
1150333742,1708009421,1708009421001,1708009421,1708009421003,0,0,0,0,4,0,1150333742,0,1,0.02,0.0,0.0,0.0,0.0,2003.113,0.0,XAUUSDm,,
1150335153,1708009441,1708009441308,1708009441,1708009441309,0,0,0,0,4,0,1150335153,0,1,0.02,0.0,0.0,0.0,0.0,2002.776,0.0,XAUUSDm,,
1150499334,1708011701,1708011701875,1708011701,1708011701883,0,1,0,1,4,0,1150323412,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499348,1708011701,1708011701884,1708011701,1708011701885,0,1,0,1,4,0,1150313584,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499349,1708011701,1708011701886,1708011701,1708011701889,0,1,0,1,4,0,1150316546,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499350,1708011701,1708011701890,1708011701,1708011701890,0,1,0,1,4,0,1150310801,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499351,1708011701,1708011701891,1708011701,1708011701894,0,1,0,1,4,0,1150318348,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499352,1708011701,1708011701894,1708011701,1708011701895,0,1,0,1,4,0,1150333742,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1150499353,1708011701,1708011701895,1708011701,1708011701896,0,1,0,1,4,0,1150335153,0,6,0.02,0.0,2000.863,0.0,0.0,2000.863,0.0,XAUUSDm,[so at 0.00% ],
1155001416,1708172817,1708172817562,1708172818,1708172818199,0,1,0,0,4,0,1155001416,0,1,0.02,0.0,0.0,0.0,0.0,51605.71,0.0,BTCUSDm,,
1155001591,1708172838,1708172838330,1708172838,1708172838994,0,1,0,0,4,0,1155001591,0,1,0.02,0.0,0.0,0.0,0.0,51606.11,0.0,BTCUSDm,,
